ripe,rrc12,2001:7f8::229:0:1
ripe,rrc12,80.81.192.175
ripe,rrc12,80.81.195.219
ripe,rrc12,2001:7f8::e2c9:0:1
ripe,rrc12,2001:7f8::e3bb:0:1
ripe,rrc12,80.81.196.197
ripe,rrc12,2001:7f8::1a27:5051:c09d
ripe,rrc12,2001:7f8::fbdb:0:1
ripe,rrc12,80.81.195.171
ripe,rrc12,2001:7f8::193d:0:1
ripe,rrc12,80.81.194.26
ripe,rrc12,2001:7f8::1a0b:0:1
ripe,rrc12,2001:7f8::1a6a:0:1
ripe,rrc12,80.81.192.194
ripe,rrc12,80.81.192.222
ripe,rrc12,2001:7f8::2a8:0:1
ripe,rrc12,2001:7f8::1b1b:0:1
ripe,rrc12,80.81.192.13
ripe,rrc12,2001:7f8::201a:0:1
ripe,rrc12,2001:7f8::232a:0:1
ripe,rrc13,2001:7f8:20:101::208:223
ripe,rrc13,195.208.208.223
ripe,rrc13,2001:7f8:20:101::209:109
ripe,rrc13,195.208.209.109
ripe,rrc13,195.208.208.147
ripe,rrc13,2001:7f8:20:101::208:147
ripe,rrc13,195.208.209.66
ripe,rrc13,2001:7f8:20:101::210:52
ripe,rrc13,195.208.210.52
ripe,rrc13,2001:7f8:20:101::210:40
ripe,rrc14,198.32.176.3
ripe,rrc14,2001:504:d::1
ripe,rrc14,198.32.176.164
ripe,rrc14,2001:504:d::9151:1
ripe,rrc14,198.32.176.226
ripe,rrc14,2001:504:d::19:9524:1
ripe,rrc14,2001:504:d::6
ripe,rrc14,198.32.176.14
ripe,rrc14,2001:504:d::46
ripe,rrc14,198.32.176.70
ripe,rrc14,2001:504:d::10
ripe,rrc15,187.16.217.161
ripe,rrc15,2001:12f8::217:161
ripe,rrc15,187.16.222.229
ripe,rrc15,2001:12f8::222:229
ripe,rrc15,187.16.208.144
ripe,rrc15,2001:12f8::208:144
ripe,rrc15,187.16.223.70
ripe,rrc15,187.16.222.107
ripe,rrc15,2001:12f8::222:107
ripe,rrc15,187.16.222.45
ripe,rrc15,2001:12f8::222:45
ripe,rrc15,187.16.222.156
ripe,rrc15,2001:12f8::222:156
ripe,rrc15,187.16.209.243
ripe,rrc15,187.16.209.34
ripe,rrc15,2001:12f8::103
ripe,rrc15,187.16.216.103
ripe,rrc15,187.16.216.131
ripe,rrc15,187.16.216.209
ripe,rrc15,187.16.217.122
ripe,rrc15,2001:12f8::217:122
ripe,rrc15,2001:12f8::219:162
ripe,rrc15,2001:12f8::220:216
ripe,rrc15,187.16.220.216
ripe,rrc15,2001:12f8::214:32
ripe,rrc15,187.16.213.225
ripe,rrc15,2001:12f8::213:225
ripe,rrc15,2001:12f8::253
ripe,rrc16,2001:504::6:0:19:9524:1
ripe,rrc16,198.32.243.133
ripe,rrc16,198.32.242.55
ripe,rrc16,2001:504::6:0:2:80:1
ripe,rrc16,2001:504::6:0:5:2320:1
ripe,rrc16,198.32.242.254
ripe,rrc16,2001:504:0:6::6939:1
ripe,rrc18,193.242.98.141
ripe,rrc18,2001:7f8:2a::2:1:2:9680
ripe,rrc19,196.60.9.188
ripe,rrc19,196.60.8.139
ripe,rrc19,196.60.8.221
ripe,rrc19,2001:43f8:6d0::221
ripe,rrc19,196.60.8.22
ripe,rrc19,2001:43f8:6d0::22
ripe,rrc19,196.60.8.44
ripe,rrc19,2001:43f8:6d0::44
ripe,rrc19,2001:43f8:6d0::9:37
ripe,rrc19,2001:43f8:6d0::9:66
ripe,rrc19,2001:43f8:6d0::9:155
ripe,rrc19,2001:43f8:6d0::1b
ripe,rrc19,196.60.8.152
ripe,rrc19,2001:43f8:6d0::190
ripe,rrc19,196.60.8.190
ripe,rrc19,196.60.8.178
ripe,rrc19,2001:43f8:6d0::178
ripe,rrc19,2001:43f8:6d0::185
ripe,rrc19,196.60.9.84
ripe,rrc19,2001:43f8:6d0::2
ripe,rrc19,2001:43f8:6d0::9:165
ripe,rrc19,196.60.9.165
ripe,rrc20,91.206.52.68
ripe,rrc20,2001:7f8:24::44
ripe,rrc20,2001:7f8:24::95
ripe,rrc20,2001:7f8:24::f
ripe,rrc20,91.206.52.15
ripe,rrc20,2001:7f8:24::67
ripe,rrc20,91.206.52.103
ripe,rrc20,2001:7f8:24::c7
ripe,rrc20,2001:7f8:24::6d
ripe,rrc20,91.206.52.109
ripe,rrc20,91.206.52.216
ripe,rrc20,2001:7f8:24::d8
ripe,rrc20,91.206.52.126
ripe,rrc20,91.206.52.127
ripe,rrc20,2001:7f8:24::7e
ripe,rrc20,2001:7f8:24::7f
ripe,rrc20,2001:7f8:24::3:339f:0:1
ripe,rrc20,91.206.53.6
ripe,rrc20,2001:7f8:24::120
ripe,rrc20,91.206.52.32
ripe,rrc20,2001:7f8:24::20
ripe,rrc20,91.206.52.205
ripe,rrc20,2001:7f8:24::cd
ripe,rrc20,2001:7f8:24::75
ripe,rrc20,91.206.52.117
ripe,rrc20,91.206.52.9
ripe,rrc20,2001:7f8:24::9
ripe,rrc20,2001:7f8:24::5
ripe,rrc20,91.206.52.5
ripe,rrc20,2001:7f8:24::28
ripe,rrc20,91.206.52.40
ripe,rrc20,91.206.52.246
ripe,rrc20,2001:7f8:24::f6
ripe,rrc20,91.206.52.197
ripe,rrc20,2001:7f8:24::c5
ripe,rrc20,91.206.53.5
ripe,rrc20,2001:7f8:24::151d:0:1
ripe,rrc20,91.206.52.252
ripe,rrc20,2001:7f8:24::a5ec:a:1
ripe,rrc20,91.206.53.35
ripe,rrc20,2001:7f8:24::123
ripe,rrc20,91.206.52.177
ripe,rrc20,2001:7f8:24::b1
ripe,rrc20,2001:7f8:24::5a
ripe,rrc20,91.206.52.90
ripe,rrc20,2001:7f8:24::26
ripe,rrc20,91.206.52.38
ripe,rrc20,2001:7f8:24::8d
ripe,rrc20,91.206.52.141
ripe,rrc20,2001:7f8:24::b4
ripe,rrc20,91.206.52.180
ripe,rrc20,2001:7f8:24::73
ripe,rrc20,91.206.52.115
ripe,rrc20,91.206.52.116
ripe,rrc20,2001:7f8:24::74
ripe,rrc20,2001:7f8:24::10c
ripe,rrc20,91.206.53.12
ripe,rrc21,37.49.236.177
ripe,rrc21,2001:7f8:54::177
ripe,rrc21,2001:7f8:54:5::11
ripe,rrc21,37.49.232.11
ripe,rrc21,37.49.236.156
ripe,rrc21,2001:7f8:54::156
ripe,rrc21,37.49.236.36
ripe,rrc21,2001:7f8:54::36
ripe,rrc21,2001:7f8:54::1:175
ripe,rrc21,37.49.237.175
ripe,rrc21,2001:7f8:54::27
ripe,rrc21,37.49.236.27
ripe,rrc21,2001:7f8:54::228
ripe,rrc21,37.49.236.228
ripe,rrc21,2001:7f8:54::1:83
ripe,rrc21,37.49.237.83
ripe,rrc21,2001:7f8:54::205
ripe,rrc21,37.49.236.205
ripe,rrc21,37.49.236.71
ripe,rrc21,2001:7f8:54::71
ripe,rrc21,37.49.236.32
ripe,rrc21,2001:7f8:54::32
ripe,rrc21,37.49.236.34
ripe,rrc21,2001:7f8:54::34
ripe,rrc21,37.49.237.231
ripe,rrc21,2001:7f8:54::1:231
ripe,rrc21,2001:7f8:54::55
ripe,rrc21,37.49.236.55
ripe,rrc21,37.49.232.150
ripe,rrc21,2001:7f8:54:5::150
ripe,rrc21,37.49.236.249
ripe,rrc21,2001:7f8:54::249
ripe,rrc21,2001:7f8:54::1:143
ripe,rrc21,37.49.237.143
ripe,rrc21,37.49.236.250
ripe,rrc21,2001:7f8:54::1:198
ripe,rrc21,37.49.237.198
ripe,rrc21,37.49.236.172
ripe,rrc21,2001:7f8:54::172
ripe,rrc21,2001:7f8:54::1:180
ripe,rrc21,37.49.237.180
ripe,rrc21,2001:7f8:54:5::1
ripe,rrc21,2001:7f8:54::250
ripe,rrc21,37.49.232.7
ripe,rrc21,37.49.236.1
ripe,rrc21,2001:7f8:54:5::7
ripe,rrc21,2001:7f8:54::1
ripe,rrc21,2001:7f8:54::61
ripe,rrc21,37.49.236.61
routeviews,saopaulo,2001:12f8::212:31
routeviews,saopaulo,187.16.212.31
routeviews,saopaulo,187.16.212.26
routeviews,saopaulo,2001:12f8::212:26
routeviews,saopaulo,2001:12f8::218:161
routeviews,saopaulo,187.16.218.161
routeviews,saopaulo,2001:12f8::253
routeviews,saopaulo,2001:12f8::254
routeviews,sfmix,2001:504:30::ba00:2734:1
routeviews,sfmix,206.197.187.10
routeviews,sfmix,2001:504:30::ba03:4927:1
routeviews,sfmix,206.197.187.106
routeviews,sfmix,2001:504:30::ba03:5008:1
routeviews,sfmix,206.197.187.41
routeviews,sfmix,2001:504:30::ba39:7131:1
routeviews,sfmix,206.197.187.85
routeviews,sfmix,2001:504:30::ba04:9544:1
routeviews,sfmix,206.197.187.87
routeviews,sfmix,2001:504:30::ba06:3055:1
routeviews,sfmix,2001:504:30::ba06:3055:2
routeviews,sg,2001:de8:4::13:2337:1
routeviews,sg,27.111.228.134
routeviews,sg,27.111.228.122
routeviews,sg,27.111.228.123
routeviews,sg,27.111.230.32
routeviews,sg,27.111.229.252
routeviews,sg,2001:de8:4::1:6552:1
routeviews,sg,27.111.228.127
routeviews,sg,2001:de8:4::1:7660:1
routeviews,sg,27.111.228.6
routeviews,sg,2001:de8:4::1:8106:1
routeviews,sg,2001:de8:4::19:9524:1
routeviews,sg,27.111.228.222
routeviews,sg,27.111.229.47
routeviews,sg,2001:de8:4::2:3673:2
routeviews,sg,27.111.228.159
routeviews,sg,2001:de8:4::2:4482:1
routeviews,sg,27.111.229.111
routeviews,sg,2001:de8:4::2:4516:2
routeviews,sg,27.111.228.176
routeviews,sg,2001:de8:4::3:2590:1
routeviews,sg,2001:de8:4::3491:1
routeviews,sg,27.111.228.43
routeviews,sg,27.111.228.169
routeviews,sg,2001:de8:4::3:8880:1
routeviews,sg,2001:de8:4::4637:1
routeviews,sg,2001:de8:4::4775:1
routeviews,sg,27.111.228.226
routeviews,sg,2001:de8:4::4:9544:1
routeviews,sg,27.111.229.225
routeviews,sg,2001:de8:4::5:8511:1
routeviews,sg,27.111.229.175
routeviews,sg,27.111.229.109
routeviews,sg,27.111.228.206
routeviews,sg,2001:de8:4::6:3927:1
routeviews,sg,27.111.228.111
routeviews,sg,27.111.228.155
routeviews,sg,27.111.228.77
routeviews,sg,2001:de8:4::7713:1
routeviews,sg,2001:de8:4::7713:2
routeviews,sg,27.111.229.123
routeviews,sg,2001:de8:4::8220:1
routeviews,sg,2001:de8:4::9002:1
routeviews,sg,27.111.229.103
routeviews,soxrs,2001:7f8:1e::59
routeviews,soxrs,185.1.27.59
routeviews,soxrs,185.1.27.1
routeviews,soxrs,185.1.27.5
routeviews,soxrs,2001:7f8:1e::1
routeviews,soxrs,2001:7f8:1e::5
routeviews,sydney,45.127.172.152
routeviews,sydney,2001:de8:6::13:2847:1
routeviews,sydney,45.127.173.40
routeviews,sydney,2001:de8:6::13:5895:1
routeviews,sydney,45.127.172.67
routeviews,sydney,2001:de8:6::14:8968:1
routeviews,sydney,45.127.173.71
routeviews,sydney,2001:de8:6::19:9524:1
routeviews,sydney,45.127.172.78
routeviews,sydney,45.127.172.196
routeviews,sydney,2001:de8:6::3:2590:1
routeviews,sydney,2001:de8:6::39:8465:1
routeviews,sydney,45.127.173.76
routeviews,sydney,2001:de8:6::4826:1
routeviews,sydney,45.127.172.74
routeviews,sydney,45.127.172.2
routeviews,sydney,2001:de8:6::2:4115:1
routeviews,sydney,2001:de8:6::2:4115:2
routeviews,sydney,45.127.173.66
routeviews,sydney,2001:de8:6::7594:1
routeviews,sydney,2001:de8:6::8888:1
routeviews,sydney,45.127.173.20
routeviews,telxatl,206.126.110.5
routeviews,telxatl,206.126.110.6
routeviews,telxatl,206.126.110.12
routeviews,telxatl,2001:504:17:110::12
routeviews,telxatl,2001:504:17:110::118
routeviews,telxatl,206.126.110.118
routeviews,telxatl,2001:504:17:110::28
routeviews,telxatl,206.126.110.28
routeviews,telxatl,206.126.110.155
routeviews,telxatl,2001:504:17:110::155
routeviews,telxatl,206.126.110.152
routeviews,telxatl,2001:504:17:110::152
routeviews,telxatl,2001:504:17:110::75
routeviews,telxatl,2001:504:17:110::5
routeviews,telxatl,2001:504:17:110::6
routeviews,telxatl,206.126.110.75
routeviews,wide,2001:200:0:fe00::9c1:0
routeviews,wide,202.249.2.169
routeviews,wide,202.249.2.83
routeviews,wide,2001:200:0:fe00::9c4:11
routeviews,wide,2001:200:0:fe00::9d4:0
routeviews,wide,202.249.2.86
